PZN;Artikelname;DF;PM;PE;Herstellerkürzel;Lager;Bestand;EK;EEK;AVK;VK;EVK;Preisaktion;AP;Kalkulationsmodell;AM;DC;MP;LM;KM
499726;LEUKOTAPE CLASS 3.75CMX10M;VER;1;St;BSNME;ja;1;12,75;6,69;11,95;0,00;11,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
499695;LEUKOTAPE CLASSIC 2CMX10M;VER;1;St;BSNME;ja;1;7,21;3,68;6,95;0,00;6,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
10116;LEVAMED SILBER GR II;BAN;1;St;MEDI;ja;1;49,90;47,50;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
10168;LEVAMED SILBER GR V;BAN;1;St;MEDI;ja;1;49,90;30,10;76,00;0,00;76,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
15817250;LEVOCETIRIZIN AL 5MG FTA;FTA;50;St;ALIUD;ja;11;11,34;6,24;19,95;19,97;19,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
14238225;LEVOCETIRIZIN HEX ALLERG 5;FTA;6;St;HEXAL;ja;2;2,45;2,15;4,70;4,72;4,70;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
15197735;LEVOCETIRIZIN RATIO 5MG;FTA;20;St;RATIO;ja;6;5,24;3,42;9,75;9,79;9,75;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
15197741;LEVOCETIRIZIN RATIO 5MG;FTA;50;St;RATIO;ja;1;13,47;11,91;22,95;22,97;22,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
9244896;LEVOCETIRIZIN TAD 5MG FTA;FTA;20;St;TAD;ja;1;4,81;4,24;8,95;8,98;8,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
11022921;LEVONORARISTO 1.5MG;TAB;1;St;ARISB;ja;3;9,64;3,86;16,95;16,98;16,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
17155209;LICHTERFUNKELN DUFTMISCH;AEO;5;ml;PRIMA;ja;2;5,79;4,45;9,90;9,90;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
17155215;LICHTERFUNKELN RAUMSPR BIO;AEO;50;ml;PRIMA;ja;0;7,55;7,55;12,90;12,90;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
8597954;LIDOCAINHYDROCHLORID MONOH;PUL;10;g;EURO;ja;1;6,15;4,26;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;nein, kein Lebensmittel;Nein
17526835;LINGUMELT AKUT 2MG LY Z.E.;SMT;12;St;KLIN;ja;16;5,98;3,59;7,95;11,17;7,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
17526829;LINGUMELT AKUT 2MG LY Z.E.;SMT;6;St;KLIN;ja;8;3,62;2,17;4,95;6,97;4,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6340777;LINOLA;CRE;150;g;WOLFF;ja;1;16,45;16,04;27,99;27,99;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2489672;LINOLA;CRE;50;g;WOLFF;ja;1;5,72;5,48;10,69;10,69;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6797904;LINOLA DUSCH UND WASCH;XDG;300;ml;WOLFF;ja;2;8,95;7,16;12,95;12,99;12,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
1875427;LINOLA FETT;CRE;150;g;WOLFF;ja;1;17,24;15,16;29,30;29,33;29,30;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1875315;LINOLA FETT;CRE;50;g;WOLFF;ja;1;6,14;5,18;10,70;11,47;10,70;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1875350;LINOLA FETT;CRE;75;g;WOLFF;ja;1;8,79;7,64;15,45;15,48;15,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
5484296;LINOLA GESICHT;CRE;50;ml;WOLFF;ja;2;10,33;7,69;14,95;14,99;14,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
9221091;LINOLA HAND;CRE;75;ml;WOLFF;ja;1;5,13;4,52;7,45;7,45;7,45;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
4024782;LINOLA HAUTMILCH;MIL;200;ml;WOLFF;ja;2;10,33;7,97;14,95;14,99;14,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
11230743;LINOLA PLUS HAUTMILCH;LOT;200;ml;WOLFF;ja;1;13,77;13,65;19,90;19,99;19,90;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
14318697;LINOLA PLUS KOPFHAUT TONIK;TON;100;ml;WOLFF;ja;1;10,33;9,72;14,95;14,99;14,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
10339828;LINOLA SCHUTZ BALSAM;BAL;100;ml;WOLFF;ja;3;11,02;8,52;15,95;15,99;15,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
10017585;LINOLA SCHUTZ BALSAM;BAL;50;ml;WOLFF;ja;3;6,88;5,21;9,95;9,99;9,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
683565;LINOLA SHAMPOO;SHA;200;ml;WOLFF;ja;3;8,95;7,16;12,95;12,99;12,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;keine Angabe;Ja
8768976;LINOLA SHAMPOO FORTE;SHA;200;ml;WOLFF;ja;3;9,64;7,71;13,95;13,99;13,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
13889972;LIORAN CENTRA;UTA;50;ST;CESR;ja;1;15,43;14,67;26,25;26,25;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
16002886;LITTLE LINO WINDELCREME;CRE;50;ml;WOLFF;ja;1;5,48;0,00;7,95;7,95;7,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
202465;LIVOCAB DIREKT;NAS;5;ml;JOHNS;ja;11;5,34;4,00;9,95;9,97;9,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
676714;LIVOCAB DIREKT AUGENTROPF;ATR;4;ml;JOHNS;ja;16;7,09;5,32;12,95;13,24;12,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
676789;LIVOCAB DIREKT KOMBI4AT5NS;KPG;1;P;JOHNS;ja;16;11,56;8,67;19,95;20,36;19,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
15577248;LIVSANE ANTIALLERG LUTSCHT;LUP;24;St;PXG P;ja;1;3,19;1,99;4,79;4,79;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
15205699;LIVSANE EIS SPRAY;SPR;150;ml;PXG P;ja;1;2,95;2,37;5,95;6,14;5,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
16145611;LIVSANE LAEUSE NISSENKAMM;;1;St;PXG P;ja;1;1,99;0,00;3,99;3,99;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
16145605;LIVSANE LAEUSE+NISSEN LOT;LOT;120;ml;PXG P;ja;1;7,99;0,00;9,95;9,99;9,95;;0,00;VK/UVP (abgerundet auf ,95);nein;Nein;Ja;nein, kein Lebensmittel;Nein
16145574;LIVSANE LAEUSE+NISSEN SHA;SHA;100;ml;PXG P;ja;2;8,02;5,20;9,95;10,12;9,95;;0,00;VK/UVP (abgerundet auf ,95);nein;Nein;Ja;nein, kein Lebensmittel;Nein
15300274;LIVSANE WUNDREINIG SPRAY;;50;ml;PXG P;ja;3;3,45;2,47;5,84;5,84;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
18223812;LOCERYL NAGELL G NA DIREKT;NAW;1.25;ml;GALDE;ja;6;12,65;10,99;21,99;21,99;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
11286175;LOCERYL NAGELL G NA DIREKT;NAW;3;ml;GALDE;ja;2;21,88;21,88;35,95;35,97;35,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
16738877;LOMAHERPAN LIPPENPFLEGECRE;CRE;5;ml;INFEC;ja;6;4,81;3,14;8,98;8,98;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
3275602;LOMATUELL H 10X10CM;VER;10;St;LORAU;ja;3;15,03;8,50;14,95;0,00;14,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
8534913;LOMATUELL H 5X5CM;VER;10;St;LORAU;ja;1;12,22;6,90;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1939446;LOPEDIUM AKUT B AKU DURCHF;HKP;10;St;HEXAL;ja;41;2,72;1,49;5,25;5,25;5,25;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3928406;LOPEDIUM T AKUT B AK DURCH;TAB;10;St;HEXAL;ja;28;2,72;1,49;5,25;5,25;5,25;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
251191;LOPERAMID RATIO AKUT 2MG;FTA;10;St;RATIO;ja;17;2,49;1,70;3,95;4,80;3,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3897189;LORA ADGC;TAB;100;St;ZENTI;ja;1;9,02;4,95;15,89;15,89;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3897172;LORA ADGC;TAB;50;St;ZENTI;ja;1;4,80;4,00;8,97;8,97;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
7222502;LORANO AKUT;TAB;20;St;HEXAL;ja;20;5,36;2,84;7,95;10,02;7,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
7222904;LORANO AKUT;TAB;50;St;HEXAL;ja;6;12,86;6,81;19,95;22,24;19,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
13917740;LORANOPRO 5MG FILMTABL;FTA;18;St;HEXAL;ja;37;6,21;3,80;9,95;11,60;9,95;ja;8,95;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
13917734;LORANOPRO 5MG FILMTABL;FTA;6;St;HEXAL;ja;23;2,65;1,62;4,55;5,11;4,55;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1109064;LOTIO ALBA AQUOSA ZINKOXID;SUS;100;g;CAELO;ja;1;6,95;5,40;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;keine Angabe;Nein
17987619;LUNALAIF GU SCHLAF HEISSGE;BEU;20;St;BAYSE;ja;1;6,99;0,00;9,95;10,55;9,95;;0,00;VK/UVP (abgerundet auf ,95);nein;Nein;Nein;ja;Nein
5106097;LUVOS HEILERDE 1 FEIN;PUL;200;g;LUVOS;ja;1;2,86;2,68;3,95;4,49;3,95;;0,00;VK - 10% (Runden auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6979663;LYMPHOMYOSOT;TAB;100;St;HEEL;ja;1;13,36;12,34;21,95;22,84;21,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
7052885;LYRANDA;KTA;15;St;WEBER;ja;1;7,30;6,49;10,50;10,45;10,50;;0,00;;nein;Nein;Nein;ja;Nein
2411032;MAALOXAN 25MVAL;SUS;10X10;ml;A. NA;ja;6;5,34;3,81;9,97;9,97;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3885370;MAALOXAN 25MVAL LIQUID;SUS;20X10;ml;A. NA;ja;1;9,07;8,59;15,97;15,97;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
14264062;MACROGOL 1A PHARMA;PLE;20;St;1APHA;ja;1;6,71;5,75;12,53;12,53;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
14264079;MACROGOL 1A PHARMA PLE;PLE;50;St;1APHA;ja;3;15,35;15,16;26,10;26,12;26,10;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
9247044;MACROGOL BETA PLUS;PLE;50;St;BETAP;ja;3;15,26;9,33;25,95;25,97;25,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6553094;MACROGOL RATIO BALANCE;PLE;10;St;RATIO;ja;11;4,92;2,50;8,80;9,19;8,80;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6553102;MACROGOL RATIO BALANCE;PLE;30;St;RATIO;ja;5;13,80;7,04;23,48;23,48;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6553119;MACROGOL RATIO BALANCE;PLE;50;St;RATIO;ja;1;22,68;19,36;36,97;36,97;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
13703275;MACROGOL-NEURAXPHARM;PLE;30;ST;NEURA;ja;1;10,74;10,36;18,92;18,92;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4926510;MAGNESIUM 600 KAPSELN;KAP;100;St;ENDIM;ja;1;9,45;9,33;12,95;12,95;0,00;;0,00;;nein;Nein;Keine Angabe;ja;Nein
10405092;MAGNESIUM VERLA 300 APFEL;GRA;20;St;VERLA;ja;1;6,01;5,23;8,99;10,10;8,99;;0,00;;nein;Nein;Nein;ja;Nein
1316900;MAGNESIUM VERLA 300 ORANGE;GRA;20;St;VERLA;ja;13;6,01;4,39;9,95;10,10;9,95;;0,00;VK/UVP (abgerundet auf ,95);nein;Nein;Nein;ja;Nein
1316917;MAGNESIUM VERLA 300 ORANGE;GRA;50;St;VERLA;ja;17;13,47;10,24;19,95;20,65;19,95;;0,00;VK/UVP (abgerundet auf ,95);nein;Nein;Nein;ja;Nein
16917605;MAGNESIUM VERLA 400 ZIT DI;GRA;25;St;VERLA;ja;4;8,08;7,87;13,10;13,10;0,00;;0,00;;nein;Nein;Nein;ja;Nein
16154478;MAGNESIUM VERLA 400 ZIT DI;GRA;50;St;VERLA;ja;2;14,54;10,90;22,25;22,25;22,25;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
4909919;MAGNESIUM VERLA BRAUSETABL;BTA;50;St;VERLA;ja;6;9,06;7,57;14,35;14,35;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6849268;MAGNESIUM VERLA DIREKT CIT;GRA;30;St;VERLA;ja;4;6,96;5,07;10,95;11,70;10,95;;0,00;VK/UVP (abgerundet auf ,95);nein;Nein;Nein;ja;Nein
7396685;MAGNESIUM VERLA DIREKT HIM;GRA;30;St;VERLA;ja;13;6,96;5,98;8,95;11,70;8,95;;0,00;;nein;Nein;Nein;ja;Nein
3554934;MAGNESIUM VERLA N DRAGEES;TMR;100;St;VERLA;ja;18;6,01;5,17;10,10;10,10;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4911945;MAGNESIUM VERLA N DRAGEES;TMR;200;St;VERLA;ja;7;11,11;8,43;17,55;17,59;17,55;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3554928;MAGNESIUM VERLA N DRAGEES;TMR;50;St;VERLA;ja;2;3,46;2,77;5,95;6,00;5,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1007889;MAGNESIUM VERLA PLUS;GRA;20;St;VERLA;ja;5;6,46;4,70;9,95;10,85;9,95;;0,00;;nein;Nein;Nein;ja;Nein
11219463;MAGNESIUMOEL VITALSPRAY;SPR;100;ml;CASI;ja;1;9,20;8,86;12,90;12,90;12,90;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
9207599;MAGNETRANS 375MG ULTRA;KAP;100;St;STAGM;ja;4;23,68;16,40;36,38;36,38;0,00;;0,00;;nein;Nein;Nein;ja;Nein
3127853;MAGNETRANS FORTE 150MG;HKP;100;St;STAGM;ja;5;12,46;9,10;19,55;19,57;19,55;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3127847;MAGNETRANS FORTE 150MG;HKP;50;St;STAGM;ja;1;8,44;6,17;12,40;13,48;12,40;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
720800;MAJORAN KBA;AEO;5;ml;PRIMA;ja;2;5,21;3,74;8,90;8,90;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
1671104;MALLEBRIN KONZ ZUM GURGELN;LOE;30;ml;HERME;ja;1;5,62;3,68;10,50;10,50;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1283773;MALLEOTRAIN NATUR LINKS 3;BAN;1;St;BAUER;ja;1;53,87;36,97;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
5851501;MAM ANTI COLIC 160;;1;St;MAM;ja;1;0,00;3,67;7,99;7,99;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
5485290;MAM ANTI COLIC 260;;1;St;MAM;ja;1;0,00;4,03;8,49;8,49;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
720823;MANDARINE GRUEN KBA;AEO;5;ml;PRIMA;ja;1;4,04;3,83;6,90;6,90;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
720852;MANDARINE ROT KBA;AEO;5;ml;PRIMA;ja;1;4,04;3,80;6,90;6,90;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
1285938;MANUTRAIN TITAN RECHTS 5;BAN;1;St;BAUER;ja;1;56,57;41,29;64,06;0,00;64,06;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
15401259;MAR NASENSPRAY PLUS PFLEGE;SPR;20;ml;STAGM;ja;6;3,67;2,75;6,95;7,08;6,95;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
102433;MASSAGE IGELBALL 6CM LOSE;;1;St;JUNGH;ja;1;1,60;1,27;2,50;0,00;2,50;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
17283019;MED CANNABIS TYP 1 AURORA;SUB;50;g;BUND;ja;1;215,00;168,00;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;nein, kein Lebensmittel;Nein
17282988;MED CANNABIS TYP 1 DEMECAN;SUB;50;g;BUND;ja;1;215,00;215,00;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;nein, kein Lebensmittel;Nein
8014527;MED-COMFORT OP-MUNDSCHUTZ GRÜN;;50;St;AMPRI;ja;1;0,00;2,60;9,95;0,00;9,95;;0,00;;nein;Nein;Keine Angabe;keine Angabe;Keine Angabe
8014740;MED. EINWEGMASKE SCHWARZ;;50;St;;ja;1;0,00;4,50;11,95;0,00;11,95;;0,00;;keine Angabe;Keine Angabe;Keine Angabe;keine Angabe;Keine Angabe
1683739;MEDELA 3SET SAUGER HABERM;;1;St;MEDEL;ja;1;14,48;10,19;24,95;24,99;24,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Nein
294579;MEDELA CONTACT BRUSTH S+AB;;2;St;MEDEL;ja;2;7,90;7,08;13,95;13,99;13,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Nein
7289357;MEDELA CONTACT BRUSTHUET M;;2;St;MEDEL;ja;2;7,90;6,95;12,75;13,99;12,75;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
5994979;MEDELA ERSATZSAUGER M VE;;2;St;MEDEL;ja;1;4,01;3,31;7,45;7,49;7,45;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Nein
121695;MEDELA MILCHFL250ML SAUG M;FLA;1;St;MEDEL;ja;1;5,72;4,23;10,95;10,99;10,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Nein
16824281;MEDELA PURELANTM 7 GRAMM;;1;St;MEDEL;ja;1;5,15;4,05;7,99;8,99;7,99;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
5994991;MEDELA QUICK CLEAN BEUTEL;BEU;5;St;MEDEL;ja;1;10,07;8,15;16,99;16,99;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
15559345;MEDELA SYMPH DOP PU PF P M;;1;St;MEDEL;ja;1;29,60;28,50;49,99;49,99;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
15559322;MEDELA SYMPH EINZ PUM PF M;;1;St;MEDEL;ja;2;16,50;15,30;26,95;27,99;26,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
15780831;MEDELA SYMPH KA PERSFIT PL;;4;St;MEDEL;ja;1;4,50;0,00;7,50;7,50;7,50;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
3812431;MEDI 7 MEDIKAMENTEN DOS 7T;;1;St;HASBA;ja;1;8,70;6,57;14,45;14,45;14,45;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Keine Angabe
16400687;MEDIBOX 0.8 L;;1;St;B. BR;ja;2;2,25;1,40;2,30;0,00;2,30;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
10333547;MEDIGEL SCHNELLE WUNDHEILU;GEL;20;g;MEDAR;ja;4;4,48;3,10;6,95;7,87;6,95;;0,00;VK/UVP (abgerundet auf ,95);nein;Nein;Ja;nein, kein Lebensmittel;Nein
10333576;MEDIGEL SCHNELLE WUNDHEILU;GEL;50;g;MEDAR;ja;1;10,02;7,95;17,89;17,89;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
11484834;MEDITONSIN GLOBULI;GLO;8;g;MEDAR;ja;2;7,85;6,93;12,95;14,29;12,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
10192710;MEDITONSIN TROPFEN;MIS;35;g;MEDAR;ja;17;7,06;5,35;11,95;13,19;11,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
10192727;MEDITONSIN TROPFEN;MIS;70;g;MEDAR;ja;1;14,21;8,51;21,95;24,18;21,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
537734;MEDIZINFLA 1000ML APONORM;FLA;1;St;WEPA;ja;4;2,76;1,50;0,00;0,00;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
695605;MEFIX FIXIERVLIES 10MX10CM;PFL;1;St;BIOS;ja;1;16,15;15,81;17,17;0,00;17,17;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
3264805;MELKFETT EUTRA TETINA;CRE;250;ml;INTEF;ja;1;4,05;3,56;5,65;6,26;5,65;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Keine Angabe
1603338;MEPILEX 10X12CM;VER;5;St;MOEHE;ja;3;59,00;27,20;85,95;0,00;85,95;;0,00;OTC Nicht-AM;nein;Nein;Ja;nein, kein Lebensmittel;Nein
12595984;MEPILEX BORDER FLE 7.5X7.5;VER;10;St;MOEHE;ja;2;92,02;43,51;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
11743543;MEPILEX BORDER LI. 7.5X7.5;VER;5;St;EMRA;ja;3;37,52;32,62;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
3089727;MEPITEL ONE 5X7.5CM;VER;10;St;MOEHE;ja;0;42,70;22,33;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
6846525;MERIDOL MED CHX 0.2%;LOE;300;ml;CP GA;ja;3;7,50;4,85;14,95;14,95;14,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3713120;MERIDOL MUNDSPUEL LOESUNG;LOE;400;ml;CP GA;ja;3;7,39;5,37;7,95;0,00;7,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
6894659;MERIDOL ZAHNPASTA M FALTSC;ZPA;75;ml;CP GA;ja;1;3,85;3,03;4,95;0,00;4,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
1448352;METEOREISEN GLOBULI VELATI;GLO;20;g;WALA;ja;2;6,16;5,46;11,50;11,51;11,50;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1957059;METRONIDAZOL MIKRONISIERT;;25;g;CAELO;ja;1;8,95;6,94;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;nein, kein Lebensmittel;Nein
9651615;MICROLAX;KLI;12X5;ml;JOHNS;ja;5;11,92;9,42;20,95;20,99;20,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
9651609;MICROLAX;KLI;4X5;ml;JOHNS;ja;15;5,43;4,18;9,95;10,15;9,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6691181;MICROLET LANZETTEN;LAN;100;St;ASCEN;ja;1;10,78;8,70;15,95;16,16;15,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
6691206;MICROLET LANZETTEN FARBIG;LAN;200;St;ASCEN;ja;2;15,27;9,99;22,85;22,85;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
8604967;MIDRO TEE;TEE;48;g;MIDRO;ja;1;1,97;1,70;3,80;3,80;3,80;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1115805;MIGLYOL 812 HUELS NEUTRAL;OEL;250;ml;CAELO;ja;1;11,85;7,09;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;keine Angabe;Nein
2172082;MIRADENT MIRA2 PLAQTEST6ER;TAB;6;St;HAGE;ja;1;3,49;2,80;4,95;4,99;4,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;keine Angabe;Keine Angabe
2171941;MIRADENT PICBRU IKIT BLTR4;ZBU;1;St;HAGE;ja;1;3,49;0,00;4,95;4,99;4,95;;0,00;;nein;Nein;Nein;keine Angabe;Keine Angabe
4639578;MIRFULAN SALBE;SAL;20;g;MERCL;ja;3;4,53;3,10;8,45;8,46;8,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
680354;MIRFULAN WUND HEILSALBE;SAL;100;g;MERCL;ja;1;12,09;9,34;21,25;21,29;21,25;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
4613194;MIRFULAN WUND HEILSALBE;SAL;50;g;MERCL;ja;3;7,06;5,07;13,15;13,19;13,15;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
12409645;MOMEALLERG 50UG/SPRUEHS140;NAS;18;g;GALEP;ja;21;7,56;3,78;13,95;13,95;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
12409639;MOMEALLERG 50UG/SPRUEHS60H;NAS;10;g;GALEP;ja;31;4,79;2,40;8,95;8,95;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
